ID,category,rate_day,open_ind,rate_first,rate_subsequent,duration_minutes_first,rate_type_sub,duration_minutes_sub,time_start_standardized,time_end_standardized,source_sys,carpark,carpark_code,vehicle_category,rate_type_first,short_term_parking,free_parking,night_parking
9818,,Sunday,,$0.00 ,,0,,,08.30 AM,05.00 PM,ura,BURN ROAD ,B0067,Car,0 mins,,,
9819,,Sunday,,$0.00 ,,0,,,05.00 PM,10.00 PM,ura,BURN ROAD ,B0067,Car,0 mins,,,
9820,,Sunday,,,,,,,10.00 PM,07.00 AM,ura,BURN ROAD ,B0067,Car,,,,
9821,,Sunday,,$1.20 ,,30,,,07.00 AM,05.00 PM,ura,BEDOK SOUTH ROAD ,B0069,Heavy Vehicle,30 mins,,,
9822,,Sunday,,$1.20 ,,30,,,05.00 PM,07.00 PM,ura,BEDOK SOUTH ROAD ,B0069,Heavy Vehicle,30 mins,,,
9823,,Sunday,,,,,,,07.00 PM,07.00 AM,ura,BEDOK SOUTH ROAD ,B0069,Heavy Vehicle,,,,
9824,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BOON TAT STREET ,B0073,Car,0 mins,,,
9825,,Sunday,,$0.60 ,,30,,,08.30 AM,05.00 PM,ura,BOON TAT STREET ,B0073,Car,30 mins,,,
9826,,Sunday,,$0.60 ,,30,,,05.00 PM,10.00 PM,ura,BOON TAT STREET ,B0073,Car,30 mins,,,
9827,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BOON TAT STREET ,B0073,Car,0 mins,,,
9828,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BOON TAT STREET ,B0073,Motorcycle,0 mins,,,
9829,,Sunday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,BOON TAT STREET ,B0073,Motorcycle,810 mins,,,
9830,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BOON TAT STREET ,B0073,Motorcycle,0 mins,,,
9831,,Sunday,,,,,,,07.00 AM,05.00 PM,ura,BRADDELL ROAD HEAVY VEHICLE PARK,B0082,Heavy Vehicle,,,,
9832,,Sunday,,,,,,,05.00 PM,07.00 PM,ura,BRADDELL ROAD HEAVY VEHICLE PARK,B0082,Heavy Vehicle,,,,
9833,,Sunday,,,,,,,07.00 PM,07.00 AM,ura,BRADDELL ROAD HEAVY VEHICLE PARK,B0082,Heavy Vehicle,,,,
9834,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BEACH ROAD ,B0084,Car,0 mins,,,
9835,,Sunday,,$0.60 ,,30,,,08.30 AM,05.00 PM,ura,BEACH ROAD ,B0084,Car,30 mins,,,
9836,,Sunday,,$0.60 ,,30,,,05.00 PM,10.00 PM,ura,BEACH ROAD ,B0084,Car,30 mins,,,
9837,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BEACH ROAD ,B0084,Car,0 mins,,,
9838,,Sunday,,$1.20 ,,30,,,07.00 AM,05.00 PM,ura,BUKIT BATOK EAST AVENUE 2 HV PARK,B0086,Heavy Vehicle,30 mins,,,
9839,,Sunday,,$1.20 ,,30,,,05.00 PM,07.00 PM,ura,BUKIT BATOK EAST AVENUE 2 HV PARK,B0086,Heavy Vehicle,30 mins,,,
9840,,Sunday,,,,,,,07.00 PM,07.00 AM,ura,BUKIT BATOK EAST AVENUE 2 HV PARK,B0086,Heavy Vehicle,,,,
9841,,Sunday,,$0.60 ,,30,,,07.00 AM,11.00 AM,ura,BAGHDAD STREET OFF STREET,B0087,Car,30 mins,,,
9842,,Sunday,,$0.75 ,,30,,,11.00 AM,05.00 PM,ura,BAGHDAD STREET OFF STREET,B0087,Car,30 mins,,,
9843,,Sunday,,$0.75 ,,30,,,05.00 PM,10.30 PM,ura,BAGHDAD STREET OFF STREET,B0087,Car,30 mins,,,
9844,,Sunday,,$0.60 ,,30,,,10.30 PM,07.00 AM,ura,BAGHDAD STREET OFF STREET,B0087,Car,30 mins,,,
9845,,Sunday,,$5.00 ,,510,,,10.30 PM,07.00 AM,ura,BAGHDAD STREET OFF STREET,B0087,Car,510 mins,,,
9846,,Sunday,,$0.65 ,,930,,,07.00 AM,10.30 PM,ura,BAGHDAD STREET OFF STREET,B0087,Motorcycle,930 mins,,,
9847,,Sunday,,$0.65 ,,510,,,10.30 PM,07.00 AM,ura,BAGHDAD STREET OFF STREET,B0087,Motorcycle,510 mins,,,
9848,,Sunday,,$0.60 ,,30,,,07.00 AM,05.00 PM,ura,BEDOK ROAD FOOD CENTRE OFF STREET,B0088,Car,30 mins,,,
9849,,Sunday,,$0.60 ,,30,,,05.00 PM,10.30 PM,ura,BEDOK ROAD FOOD CENTRE OFF STREET,B0088,Car,30 mins,,,
9850,,Sunday,,$0.60 ,,30,,,10.30 PM,07.00 AM,ura,BEDOK ROAD FOOD CENTRE OFF STREET,B0088,Car,30 mins,,,
9851,,Sunday,,$5.00 ,,510,,,10.30 PM,07.00 AM,ura,BEDOK ROAD FOOD CENTRE OFF STREET,B0088,Car,510 mins,,,
9852,,Sunday,,$0.65 ,,930,,,07.00 AM,10.30 PM,ura,BEDOK ROAD FOOD CENTRE OFF STREET,B0088,Motorcycle,930 mins,,,
9853,,Sunday,,$0.65 ,,510,,,10.30 PM,07.00 AM,ura,BEDOK ROAD FOOD CENTRE OFF STREET,B0088,Motorcycle,510 mins,,,
9854,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BENOI ROAD ,B0090,Car,0 mins,,,
9855,,Sunday,,$0.00 ,,0,,,08.30 AM,05.00 PM,ura,BENOI ROAD ,B0090,Car,0 mins,,,
9856,,Sunday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,BENOI ROAD ,B0090,Car,0 mins,,,
9857,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BENOI ROAD ,B0090,Heavy Vehicle,0 mins,,,
9858,,Sunday,,$0.00 ,,0,,,08.30 AM,05.00 PM,ura,BENOI ROAD ,B0090,Heavy Vehicle,0 mins,,,
9859,,Sunday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,BENOI ROAD ,B0090,Heavy Vehicle,0 mins,,,
9860,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BABOO LANE ,B0092,Motorcycle,0 mins,,,
9861,,Sunday,,$0.00 ,,0,,,08.30 AM,10.00 PM,ura,BABOO LANE ,B0092,Motorcycle,0 mins,,,
9862,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BABOO LANE ,B0092,Motorcycle,0 mins,,,
9863,,Sunday,,$0.60 ,,30,,,07.00 AM,05.00 PM,ura,BENDEMEER ROAD HEAVY VEHICLE PARK,B0099,Car,30 mins,,,
9864,,Sunday,,$0.60 ,,30,,,05.00 PM,10.30 PM,ura,BENDEMEER ROAD HEAVY VEHICLE PARK,B0099,Car,30 mins,,,
9865,,Sunday,,$0.60 ,,30,,,10.30 PM,07.00 AM,ura,BENDEMEER ROAD HEAVY VEHICLE PARK,B0099,Car,30 mins,,,
9866,,Sunday,,$5.00 ,,510,,,10.30 PM,07.00 AM,ura,BENDEMEER ROAD HEAVY VEHICLE PARK,B0099,Car,510 mins,,,
9867,,Sunday,,$1.20 ,,30,,,07.00 AM,05.00 PM,ura,BENDEMEER ROAD HEAVY VEHICLE PARK,B0099,Heavy Vehicle,30 mins,,,
9868,,Sunday,,$1.20 ,,30,,,05.00 PM,07.00 PM,ura,BENDEMEER ROAD HEAVY VEHICLE PARK,B0099,Heavy Vehicle,30 mins,,,
9869,,Sunday,,,,,,,07.00 PM,07.00 AM,ura,BENDEMEER ROAD HEAVY VEHICLE PARK,B0099,Heavy Vehicle,,,,
9870,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BRIGHTON CRESCENT ,B0100,Car,0 mins,,,
9871,,Sunday,,$0.00 ,,0,,,08.30 AM,05.00 PM,ura,BRIGHTON CRESCENT ,B0100,Car,0 mins,,,
9872,,Sunday,,$0.00 ,,0,,,05.00 PM,10.00 PM,ura,BRIGHTON CRESCENT ,B0100,Car,0 mins,,,
9873,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BRIGHTON CRESCENT ,B0100,Car,0 mins,,,
9874,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BRIGHTON CRESCENT ,B0100,Motorcycle,0 mins,,,
9875,,Sunday,,$0.00 ,,0,,,08.30 AM,10.00 PM,ura,BRIGHTON CRESCENT ,B0100,Motorcycle,0 mins,,,
9876,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BRIGHTON CRESCENT ,B0100,Motorcycle,0 mins,,,
9877,,Sunday,,$1.20 ,,30,,,07.00 AM,05.00 PM,ura,BOON LAY WAY HVP   ,B0101,Heavy Vehicle,30 mins,,,
9878,,Sunday,,$1.20 ,,30,,,05.00 PM,07.00 PM,ura,BOON LAY WAY HVP   ,B0101,Heavy Vehicle,30 mins,,,
9879,,Sunday,,,,,,,07.00 PM,07.00 AM,ura,BOON LAY WAY HVP   ,B0101,Heavy Vehicle,,,,
9880,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE BET CECIL STREET-MARKET STREET,BL001,Motorcycle,0 mins,,,
9881,,Sunday,,$0.00 ,,0,,,08.30 AM,05.00 PM,ura,BACKLANE BET CECIL STREET-MARKET STREET,BL001,Motorcycle,0 mins,,,
9882,,Sunday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,BACKLANE BET CECIL STREET-MARKET STREET,BL001,Motorcycle,0 mins,,,
9883,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE BET NORTH CANAL ROAD-CIRCULAR RD,BL008,Motorcycle,0 mins,,,
9884,,Sunday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,BACKLANE BET NORTH CANAL ROAD-CIRCULAR RD,BL008,Motorcycle,810 mins,,,
9885,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE BET NORTH CANAL ROAD-CIRCULAR RD,BL008,Motorcycle,0 mins,,,
9886,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE BET HONGKONG ST-CARPENTER STREET,BL009,Motorcycle,0 mins,,,
9887,,Sunday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,BACKLANE BET HONGKONG ST-CARPENTER STREET,BL009,Motorcycle,810 mins,,,
9888,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE BET HONGKONG ST-CARPENTER STREET,BL009,Motorcycle,0 mins,,,
9889,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE BET LORONG TELOK-CIRCULAR ROAD,BL010,Motorcycle,0 mins,,,
9890,,Sunday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,BACKLANE BET LORONG TELOK-CIRCULAR ROAD,BL010,Motorcycle,810 mins,,,
9891,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE BET LORONG TELOK-CIRCULAR ROAD,BL010,Motorcycle,0 mins,,,
9892,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE OFF SYNAGOGUE STREET,BL011,Motorcycle,0 mins,,,
9893,,Sunday,,$0.00 ,,0,,,08.30 AM,05.00 PM,ura,BACKLANE OFF SYNAGOGUE STREET,BL011,Motorcycle,0 mins,,,
9894,,Sunday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,BACKLANE OFF SYNAGOGUE STREET,BL011,Motorcycle,0 mins,,,
9895,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE BET BOON TAT STREET-AMOY STREET,BL014,Motorcycle,0 mins,,,
9896,,Sunday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,BACKLANE BET BOON TAT STREET-AMOY STREET,BL014,Motorcycle,810 mins,,,
9897,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE BET BOON TAT STREET-AMOY STREET,BL014,Motorcycle,0 mins,,,
9898,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE OFF AMOY STREET,BL015,Motorcycle,0 mins,,,
9899,,Sunday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,BACKLANE OFF AMOY STREET,BL015,Motorcycle,810 mins,,,
9900,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE OFF AMOY STREET,BL015,Motorcycle,0 mins,,,
9901,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE OFF GEMMILL LANE,BL016,Motorcycle,0 mins,,,
9902,,Sunday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,BACKLANE OFF GEMMILL LANE,BL016,Motorcycle,810 mins,,,
9903,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE OFF GEMMILL LANE,BL016,Motorcycle,0 mins,,,
9904,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE BET UPPER CROSS ST-MOSQUE STREET,BL019,Motorcycle,0 mins,,,
9905,,Sunday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,BACKLANE BET UPPER CROSS ST-MOSQUE STREET,BL019,Motorcycle,810 mins,,,
9906,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE BET UPPER CROSS ST-MOSQUE STREET,BL019,Motorcycle,0 mins,,,
9907,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE OFF COOK STREET,BL021,Motorcycle,0 mins,,,
9908,,Sunday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,BACKLANE OFF COOK STREET,BL021,Motorcycle,810 mins,,,
9909,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE OFF COOK STREET,BL021,Motorcycle,0 mins,,,
9910,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE BET TRAS STREET-COOK STREET,BL022,Motorcycle,0 mins,,,
9911,,Sunday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,BACKLANE BET TRAS STREET-COOK STREET,BL022,Motorcycle,810 mins,,,
9912,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE BET TRAS STREET-COOK STREET,BL022,Motorcycle,0 mins,,,
9913,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE BET PECK SEAH STREET-TRAS STREET,BL023,Motorcycle,0 mins,,,
9914,,Sunday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,BACKLANE BET PECK SEAH STREET-TRAS STREET,BL023,Motorcycle,810 mins,,,
9915,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE BET PECK SEAH STREET-TRAS STREET,BL023,Motorcycle,0 mins,,,
9916,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE OFF BUKIT PASOH ROAD,BL031,Motorcycle,0 mins,,,
9917,,Sunday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,BACKLANE OFF BUKIT PASOH ROAD,BL031,Motorcycle,810 mins,,,
9918,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE OFF BUKIT PASOH ROAD,BL031,Motorcycle,0 mins,,,
9919,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE OFF KEONG SAIK ROAD,BL032,Motorcycle,0 mins,,,
9920,,Sunday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,BACKLANE OFF KEONG SAIK ROAD,BL032,Motorcycle,810 mins,,,
9921,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE OFF KEONG SAIK ROAD,BL032,Motorcycle,0 mins,,,
9922,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE OFF TECK LIM ROAD,BL033,Motorcycle,0 mins,,,
9923,,Sunday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,BACKLANE OFF TECK LIM ROAD,BL033,Motorcycle,810 mins,,,
9924,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE OFF TECK LIM ROAD,BL033,Motorcycle,0 mins,,,
9925,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE BET KEONG SAIK ROAD-NEIL ROAD,BL034,Motorcycle,0 mins,,,
9926,,Sunday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,BACKLANE BET KEONG SAIK ROAD-NEIL ROAD,BL034,Motorcycle,810 mins,,,
9927,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE BET KEONG SAIK ROAD-NEIL ROAD,BL034,Motorcycle,0 mins,,,
9928,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE BET CARPENTER -UPPER CIRCULAR ROAD,BL041,Motorcycle,0 mins,,,
9929,,Sunday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,BACKLANE BET CARPENTER -UPPER CIRCULAR ROAD,BL041,Motorcycle,810 mins,,,
9930,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE BET CARPENTER -UPPER CIRCULAR ROAD,BL041,Motorcycle,0 mins,,,
9931,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE BET SYNAGOGUE STREET-CHURCH STREET,BL046,Motorcycle,0 mins,,,
9932,,Sunday,,$0.00 ,,0,,,08.30 AM,05.00 PM,ura,BACKLANE BET SYNAGOGUE STREET-CHURCH STREET,BL046,Motorcycle,0 mins,,,
9933,,Sunday,,$0.00 ,,0,,,05.00 PM,07.00 AM,ura,BACKLANE BET SYNAGOGUE STREET-CHURCH STREET,BL046,Motorcycle,0 mins,,,
9934,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE BET BOON TAT STREET-MCCALLUM STREET,BL053,Motorcycle,0 mins,,,
9935,,Sunday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,BACKLANE BET BOON TAT STREET-MCCALLUM STREET,BL053,Motorcycle,810 mins,,,
9936,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE BET BOON TAT STREET-MCCALLUM STREET,BL053,Motorcycle,0 mins,,,
9937,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE OFF BOON TAT STREET,BL054,Motorcycle,0 mins,,,
9938,,Sunday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,BACKLANE OFF BOON TAT STREET,BL054,Motorcycle,810 mins,,,
9939,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE OFF BOON TAT STREET,BL054,Motorcycle,0 mins,,,
9940,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE OFF MCCALLUM STREET,BL055,Motorcycle,0 mins,,,
9941,,Sunday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,BACKLANE OFF MCCALLUM STREET,BL055,Motorcycle,810 mins,,,
9942,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE OFF MCCALLUM STREET,BL055,Motorcycle,0 mins,,,
9943,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE OFF SMITH STREET,BL060,Motorcycle,0 mins,,,
9944,,Sunday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,BACKLANE OFF SMITH STREET,BL060,Motorcycle,810 mins,,,
9945,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE OFF SMITH STREET,BL060,Motorcycle,0 mins,,,
9946,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE BET TEMPLE STREET-PAGODA STREET,BL061,Motorcycle,0 mins,,,
9947,,Sunday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,BACKLANE BET TEMPLE STREET-PAGODA STREET,BL061,Motorcycle,810 mins,,,
9948,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE BET TEMPLE STREET-PAGODA STREET,BL061,Motorcycle,0 mins,,,
9949,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE BET TEMPLE STREET-SMITH STREET,BL062,Motorcycle,0 mins,,,
9950,,Sunday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,BACKLANE BET TEMPLE STREET-SMITH STREET,BL062,Motorcycle,810 mins,,,
9951,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE BET TEMPLE STREET-SMITH STREET,BL062,Motorcycle,0 mins,,,
9952,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE BET ANN SIANG ROAD-ERSKINE ROAD,BL067,Motorcycle,0 mins,,,
9953,,Sunday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,BACKLANE BET ANN SIANG ROAD-ERSKINE ROAD,BL067,Motorcycle,810 mins,,,
9954,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE BET ANN SIANG ROAD-ERSKINE ROAD,BL067,Motorcycle,0 mins,,,
9955,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE BET CRAIG ROAD-DUXTON ROAD,BL076,Motorcycle,0 mins,,,
9956,,Sunday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,BACKLANE BET CRAIG ROAD-DUXTON ROAD,BL076,Motorcycle,810 mins,,,
9957,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE BET CRAIG ROAD-DUXTON ROAD,BL076,Motorcycle,0 mins,,,
9958,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE BET JIAK CHUAN RD-TECK LIM ROAD,BL077,Motorcycle,0 mins,,,
9959,,Sunday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,BACKLANE BET JIAK CHUAN RD-TECK LIM ROAD,BL077,Motorcycle,810 mins,,,
9960,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE BET JIAK CHUAN RD-TECK LIM ROAD,BL077,Motorcycle,0 mins,,,
9961,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE OFF SEAH STREET,BL092,Motorcycle,0 mins,,,
9962,,Sunday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,BACKLANE OFF SEAH STREET,BL092,Motorcycle,810 mins,,,
9963,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE OFF SEAH STREET,BL092,Motorcycle,0 mins,,,
9964,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE OFF PURVIS STREET,BL093,Motorcycle,0 mins,,,
9965,,Sunday,,$0.65 ,,810,,,08.30 AM,10.00 PM,ura,BACKLANE OFF PURVIS STREET,BL093,Motorcycle,810 mins,,,
9966,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE OFF PURVIS STREET,BL093,Motorcycle,0 mins,,,
9967,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE BET PERAK ROAD-MADRAS STREET,BL109,Motorcycle,0 mins,,,
9968,,Sunday,,$0.00 ,,0,,,08.30 AM,10.00 PM,ura,BACKLANE BET PERAK ROAD-MADRAS STREET,BL109,Motorcycle,0 mins,,,
9969,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE BET PERAK ROAD-MADRAS STREET,BL109,Motorcycle,0 mins,,,
9970,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE BET MAYO STREET-DUNLOP STREET,BL111,Motorcycle,0 mins,,,
9971,,Sunday,,$0.00 ,,0,,,08.30 AM,10.00 PM,ura,BACKLANE BET MAYO STREET-DUNLOP STREET,BL111,Motorcycle,0 mins,,,
9972,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE BET MAYO STREET-DUNLOP STREET,BL111,Motorcycle,0 mins,,,
9973,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE BET DICKSON ROAD-DUNLOP STREET,BL112,Motorcycle,0 mins,,,
9974,,Sunday,,$0.00 ,,0,,,08.30 AM,10.00 PM,ura,BACKLANE BET DICKSON ROAD-DUNLOP STREET,BL112,Motorcycle,0 mins,,,
9975,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE BET DICKSON ROAD-DUNLOP STREET,BL112,Motorcycle,0 mins,,,
9976,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE BET KAMPONG KAPOR-UPPER DICKSON RD,BL116,Motorcycle,0 mins,,,
9977,,Sunday,,$0.00 ,,0,,,08.30 AM,10.00 PM,ura,BACKLANE BET KAMPONG KAPOR-UPPER DICKSON RD,BL116,Motorcycle,0 mins,,,
9978,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE BET KAMPONG KAPOR-UPPER DICKSON RD,BL116,Motorcycle,0 mins,,,
9979,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE BET DICKSON ROAD-UPPER WELD ROAD,BL118,Motorcycle,0 mins,,,
9980,,Sunday,,$0.00 ,,0,,,08.30 AM,10.00 PM,ura,BACKLANE BET DICKSON ROAD-UPPER WELD ROAD,BL118,Motorcycle,0 mins,,,
9981,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE BET DICKSON ROAD-UPPER WELD ROAD,BL118,Motorcycle,0 mins,,,
9982,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE BET CUFF ROAD -VEERASAMY ROAD,BL120,Motorcycle,0 mins,,,
9983,,Sunday,,$0.00 ,,0,,,08.30 AM,10.00 PM,ura,BACKLANE BET CUFF ROAD -VEERASAMY ROAD,BL120,Motorcycle,0 mins,,,
9984,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE BET CUFF ROAD -VEERASAMY ROAD,BL120,Motorcycle,0 mins,,,
9985,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE BET HINDOO ROAD-ROWELL ROAD,BL124,Motorcycle,0 mins,,,
9986,,Sunday,,$0.00 ,,0,,,08.30 AM,10.00 PM,ura,BACKLANE BET HINDOO ROAD-ROWELL ROAD,BL124,Motorcycle,0 mins,,,
9987,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE BET HINDOO ROAD-ROWELL ROAD,BL124,Motorcycle,0 mins,,,
9988,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE OFF ROWELL ROAD,BL128,Motorcycle,0 mins,,,
9989,,Sunday,,$0.00 ,,0,,,08.30 AM,10.00 PM,ura,BACKLANE OFF ROWELL ROAD,BL128,Motorcycle,0 mins,,,
9990,,Sunday,,$0.00 ,,0,,,10.00 PM,07.00 AM,ura,BACKLANE OFF ROWELL ROAD,BL128,Motorcycle,0 mins,,,
9991,,Sunday,,$0.00 ,,0,,,07.00 AM,08.30 AM,ura,BACKLANE OFF DESKER ROAD,BL132,Motorcycle,0 mins,,,
9992,,Sunday,,$0.00 ,,0,,,08.30 AM,10.00 PM,ura,BACKLANE OFF DESKER ROAD,BL132,Motorcycle,0 mins,,,
